"baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene","comparison"
136.574505609721,2.04357876845898,0.873907717684748,2.33843771728329,0.0193645530632351,0.039954966529082,"YBL003C","hypoglycemic_vs_control"
17.9807589369564,0.501655764667814,1.04700317901873,0.479134901135616,0.631842662264683,0.699140211257993,"YBL004W","hypoglycemic_vs_control"
63.4346787167348,-0.256035999727677,1.08346819093358,-0.236311505838544,0.81319095937819,0.854686174881542,"YBL005W","hypoglycemic_vs_control"
318.929067895899,1.48074373739943,0.572280141590306,2.58744560537188,0.00966904604922912,0.0226081124020604,"YBL005W-B","hypoglycemic_vs_control"
166.573329394397,3.49137596141902,0.869202776476361,4.01675656809636,5.90046187850164e-05,0.000319065996930462,"YBL006C","hypoglycemic_vs_control"
644.262933085236,0.838135699885048,0.736559464738425,1.13790636059873,0.255159585021802,0.327904388723859,"YBL007C","hypoglycemic_vs_control"
13.0969994362456,2.85487182043221,1.10459556970059,2.58454035009941,0.00975088942309904,0.0227704635823586,"YBL008W","hypoglycemic_vs_control"
14.6651846227845,3.57466589474114,1.29505551127785,2.76024144417869,0.00577586572569494,0.0147599264914188,"YBL009W","hypoglycemic_vs_control"
16.2709393692263,4.8787614041211,1.51092139410463,3.22899749990783,0.00124224980788828,0.00415223978333221,"YBL010C","hypoglycemic_vs_control"
106.639085243426,3.70161694257058,0.907736279536231,4.07785501804749,4.54530939046863e-05,0.000257836530702493,"YBL011W","hypoglycemic_vs_control"
1.35436493435966,5.9974612743408,2.1430477527586,2.79856632528169,0.00513300263460032,0.0134018361040709,"YBL013W","hypoglycemic_vs_control"
62.4521547171744,2.929543300058,1.25059714524221,2.34251558241853,0.0191542341201871,0.0395485265579359,"YBL014C","hypoglycemic_vs_control"
414.934951858274,2.84290152934492,0.690045867096619,4.11987327930313,3.79080827395019e-05,0.00022024558943264,"YBL015W","hypoglycemic_vs_control"
43.2245976472087,-1.96210843591194,1.03588329565874,-1.89414043467531,0.0582063719147434,0.0949354408023806,"YBL016W","hypoglycemic_vs_control"
384.187553772629,2.7765705221828,0.752528954923691,3.68965274228465,0.000224560369378484,0.000979479493494977,"YBL017C","hypoglycemic_vs_control"
4.32609347050928,0.590167720713778,1.10907931458857,0.532123999565089,0.594640116298784,0.665673744080843,"YBL018C","hypoglycemic_vs_control"
14.8425795121322,1.19516190058606,0.96375016939611,1.24011589158522,0.214932531879804,0.284530189491408,"YBL019W","hypoglycemic_vs_control"
43.0788288805742,1.0224574864968,1.14871082445715,0.890091278612253,0.373416875575882,0.451510172424813,"YBL020W","hypoglycemic_vs_control"
18.0253322821747,0.88437895708197,1.27213795719684,0.695191077413255,0.486935563275779,0.564050334183152,"YBL021C","hypoglycemic_vs_control"
310.390305793932,1.74860019288962,0.794378294621046,2.2012184934179,0.027720559703231,0.052951554882966,"YBL022C","hypoglycemic_vs_control"
21.9763976370542,-6.38824330326792,1.1410038695133,-5.59879197078695,2.15850626056059e-08,2.95029012388144e-07,"YBL023C","hypoglycemic_vs_control"
82.5282711232839,-0.495588032188114,0.9803761648764,-0.50550803859108,0.613202053875061,0.682460522248942,"YBL024W","hypoglycemic_vs_control"
17.0572026425818,3.01170192307255,1.06632263445147,2.82438150121593,0.00473719616380733,0.0125619345747452,"YBL025W","hypoglycemic_vs_control"
17.5004432511928,0.242626706044772,0.924584059054663,0.262417141706774,0.79299985845367,0.838217241686952,"YBL026W","hypoglycemic_vs_control"
292.035809354023,-0.911332994952841,0.541394965388143,-1.68330526365253,0.0923160119763635,0.139698618123415,"YBL027W","hypoglycemic_vs_control"
1.07781786012666,3.00586009534769,1.34223631310768,2.23944179277062,0.0251271846457606,0.0490149488058705,"YBL028C","hypoglycemic_vs_control"
10.9169786867921,4.12427602662165,1.11870910400541,3.68663847630735,0.000227235815185251,0.000989693726636496,"YBL029C-A","hypoglycemic_vs_control"
5.45034691285917,5.57246365464737,1.0507441030191,5.30334991996249,1.13696682421389e-07,1.35431469904353e-06,"YBL029W","hypoglycemic_vs_control"
348.270112952928,0.660623387633138,0.55724803795845,1.18551047762037,0.235815674481356,0.307192731035586,"YBL030C","hypoglycemic_vs_control"
